INPUT_TABLE
Variable ID
IndiaBasinselecgen

region,supplysector,subsector0,subsector1,subsector,stub.technology,year,calOutputValue,share.weight.year,subs.share.weight,tech.share.weight
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (once through),2010,0.014203558,2010,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.090260938,2015,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.280648991,2015,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.009026524,2015,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.020410937,2015,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (once through),2015,0.030195098,2015,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.018793639,2015,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.048366795,2015,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.095263155,2015,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (once through),2015,0.015114325,2015,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (once through),2015,0.040848051,2015,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.080936027,2015,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (once through),2015,0.024995647,2015,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.018297243,2015,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.035030403,2015,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (once through),2015,0.02036377,2015,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (once through),2015,0.022279545,2015,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.002375282,1975,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.007385481,1975,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.00023754,1975,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000537129,1975,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000794606,1975,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000494568,1975,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.001272807,1975,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.002506919,1975,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000397744,1975,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.001074946,1975,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.00212989,1975,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000657779,1975,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000481505,1975,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.00092185,1975,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000535887,1975,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (seawater),1975,0.000586302,1975,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.010319256,1990,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.032085739,1990,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.001031975,1990,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.00233352,1990,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.003452113,1990,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.002148619,1990,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.005529627,1990,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.010891145,1990,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.001727975,1990,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.004670032,1990,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.009253168,1990,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.002857676,1990,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.002091868,1990,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.004004919,1990,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.002328127,1990,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (seawater),1990,0.002547152,1990,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.025765966,2005,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.080114306,2005,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.002576719,2005,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.005826524,2005,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.008619519,2005,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.005364849,2005,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.013806828,2005,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.027193903,2005,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.004314549,2005,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.01166052,2005,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.023104069,2005,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.007135279,2005,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.005223147,2005,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.00999981,2005,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.00581306,2005,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (seawater),2005,0.006359938,2005,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.060558098,2010,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.188293735,2010,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.006056098,2010,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.013694158,2010,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.020258572,2010,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.012609076,2010,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.032450373,2010,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.063914198,2010,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.010140542,2010,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.027405878,2010,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.054301805,2010,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.016770143,2010,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.012276033,2010,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.023502687,2010,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.013662512,2010,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (seawater),2010,0.014947849,2010,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.094990768,2015,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.295355488,2015,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.00949953,2015,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.021480506,2015,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.031777374,2015,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.019778459,2015,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.050901299,2015,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.100255111,2015,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.015906343,2015,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.04298856,2015,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.085177217,2015,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.026305462,2015,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.019256051,2015,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.036866058,2015,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.021430867,2015,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (seawater),2015,0.023447032,2015,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.008332017,1975,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.025906802,1975,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.000833241,1975,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.00188414,1975,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.00278732,1975,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001734847,1975,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.004464755,1975,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.008793774,1975,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001395208,1975,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.003770697,1975,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.007471232,1975,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.002307356,1975,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001689025,1975,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.003233668,1975,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.001879786,1975,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),1975,0.002056632,1975,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.036197902,1990,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.112550401,1990,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.003619963,1990,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.008185524,1990,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.012109327,1990,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.007536929,1990,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.019396835,1990,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.038203972,1990,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.006061391,1990,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.016381546,1990,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.032458276,1990,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.010024159,1990,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.007337857,1990,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.014048459,1990,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.008166609,1990,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),1990,0.008934904,1990,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.090381892,2005,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.281025077,2005,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.00903862,2005,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.020438289,2005,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.030235561,2005,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.018818824,2005,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.048431609,2005,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.095390813,2005,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.01513458,2005,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.04090279,2005,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.081044486,2005,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.025029142,2005,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.018321763,2005,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.035077346,2005,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.020391059,2005,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2005,0.022309401,2005,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.124282304,2010,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.386431872,2010,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.012428823,2010,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.028104276,2010,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.041576305,2010,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.025877382,2010,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.066597322,2010,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.131169969,2010,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.020811253,2010,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.056244595,2010,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.111442626,2010,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.034417065,2010,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.025193884,2010,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.048234146,2010,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.028039331,2010,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2010,0.030677204,2010,1,1
India,electricity,SabarmatiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.194947859,2015,1,1
India,electricity,GangesR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.606152798,2015,1,1
India,electricity,MahiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.019495715,2015,1,1
India,electricity,TaptiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.044084059,2015,1,1
India,electricity,BengalW,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.065216137,2015,1,1
India,electricity,BrahmaniR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.040590978,2015,1,1
India,electricity,MahanadiR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.104463828,2015,1,1
India,electricity,GodavariR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.205751775,2015,1,1
India,electricity,IndCstNE,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.032644303,2015,1,1
India,electricity,IndCstW,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.088224655,2015,1,1
India,electricity,KrishnaR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.174807682,2015,1,1
India,electricity,IndCstE,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.053986231,2015,1,1
India,electricity,PennarR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.03951885,2015,1,1
India,electricity,CauveryR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.075659552,2015,1,1
India,electricity,IndCstS,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.043982187,2015,1,1
India,electricity,NarmadaR,coal,coal (conv pul),coal (conv pul) (recirculating),2015,0.048119926,2015,1,1
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),1975,0,1975,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),1990,0,1990,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2005,0,2005,1,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2010,0,2010,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (cooling pond),2015,0,2015,1,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,TaptiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,BengalW,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,BrahmaniR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,MahanadiR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,GodavariR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstNE,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstW,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,KrishnaR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstE,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,PennarR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,CauveryR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,IndCstS,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,NarmadaR,gas,gas (CC),gas (CC) (dry cooling),1975,0,1975,0,0
India,electricity,SabarmatiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,GangesR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
India,electricity,MahiR,gas,gas (CC),gas (CC) (dry cooling),1990,0,1990,0,0
